FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
143,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,431,1960,3424,8,0.653496134,1189,1,9,9,34,34,434.0662691,434.0662691,3906.596422,3906.596422,1,1,4260.917113
144,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,522,1951,3101,8,-0.238841131,666,0,0,0,0,0,0,0,0,0,0,0,665.6072887
145,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,523,1951,3027,7,-0.230236312,676,23,79,3.434782609,199,8.652173913,4849.116844,210.8311671,17483.14755,760.1368498,21,0.913043478,26258.52884
146,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,611,1900,4260,6,0.544473607,1145,20,214,10.7,830,41.5,8000.973568,400.0486784,119320.9531,5966.047653,19,0.95,36308.57181
147,25,18.55974461,13524.78751,798,0.516615302,110055.2996,2204.894633,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679.812452
148,25,18.55974461,13524.78751,798,0.516615302,110055.2996,2204.894633,624,1962,1985,9,-0.237948898,667,50,177,3.54,314,6.28,25740.59387,514.8118774,48845.20893,976.9041785,24,0.48,108375.4871
149,58,16.33091324,11897.51956,493,0.784307244,80193.90725,1608.078802,633,1953,2340,9,-0.185602092,705,29,73,2.517241379,227,7.827586207,6649.827068,229.3043817,19607.10428,676.1070442,28,0.965517241,37186.14634
150,58,16.33091324,11897.51956,493,0.784307244,80193.90725,1608.078802,634,1969,222,3,0,0,15,22,1.466666667,0,0,13432.86062,895.5240414,13432.86062,895.5240414,0,0,43007.76092
151,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,224,1970,2148,5,-0.469161445,526,3,4,1.333333333,3,1,474.8541676,158.2847225,612.2709942,204.0903314,3,1,2225.739572
152,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,226,1970,1409,7,-0.548627515,497,3,4,1.333333333,3,1,609.6542215,203.2180738,769.9695637,256.6565212,3,1,3099.298633
153,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,234,1998,3015,2,0.396156874,1066,287,519,1.808362369,274,0.954703833,40935.90408,142.6338121,65795.83801,229.253791,274,0.954703833,222685.2716
154,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,2986.229551
155,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19161.45961
156,1,13436.67062,9778858.848,14882,0.744882413,1519353.401,30388.04671,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,2746.166423
157,1,13436.67062,9778858.848,14882,0.744882413,1519353.401,30388.04671,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,351131.7842
158,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,97,209,2.154639175,343,3.536082474,16262.32233,167.6528076,32497.98513,335.0307745,63,0.649484536,118587.2286
159,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,11534.38629
160,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,5201.65445
161,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,5201.65445
162,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,644,2002,1301,2,1.612326804,1514,1,2,2,4,4,386.272897,386.272897,386.272897,386.272897,0,0,16646.39888
163,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,644,2002,1301,2,1.612326804,1514,1,2,2,4,4,386.272897,386.272897,386.272897,386.272897,0,0,16646.39888
164,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27935.60719
165,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27935.60719
166,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27041.55518
167,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27041.55518
168,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432.647353
169,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432.647353
170,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37342.91812
171,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37342.91812
172,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,21727.67416
173,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,21727.67416
174,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371.896234
175,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371.896234
176,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,20888.76326
177,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,20888.76326
178,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,49770.11307
179,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,49770.11307
180,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,3,7,2.333333333,9,3,547.5452928,182.5150976,831.7041261,277.2347087,3,1,13142.95826
181,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,645,2002,14133,3,0.727673958,1226,3,7,2.333333333,9,3,547.5452928,182.5150976,831.7041261,277.2347087,3,1,13142.95826
182,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,944.2770938
183,1,13436.67062,9778858.848,14882,0.744882413,1519353.401,30388.04671,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,944.2770938
184,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,103656.5404
185,1,13436.67062,9778858.848,14882,0.744882413,1519353.401,30388.04671,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,103656.5404
186,12,5928.983651,4321894.765,11538,0.638721436,1155590.911,23023.0757,621,1968,547,0,0,0,1,1,1,0,0,662.2595789,662.2595789,662.2595789,662.2595789,0,0,45482.70321
187,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,1,1,1,0,0,662.2595789,662.2595789,662.2595789,662.2595789,0,0,45482.70321
188,12,5928.983651,4321894.765,11538,0.638721436,1155590.911,23023.0757,621,1968,547,0,0,0,1,1,1,0,0,3.5538505,3.5538505,3.5538505,3.5538505,0,0,60009.35177
189,13,1813.337826,1322158.244,9171,0.444457212,888716.3907,17391.4004,621,1968,547,0,0,0,1,1,1,0,0,3.5538505,3.5538505,3.5538505,3.5538505,0,0,60009.35177
190,12,5928.983651,4321894.765,11538,0.638721436,1155590.911,23023.0757,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10332.96592
191,10,1236.853464,901318.5701,4897,0.687248796,513742.0331,10265.96536,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10332.96592
192,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33584.2775
193,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33584.2775
194,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17819.79607
195,10,1236.853464,901318.5701,4897,0.687248796,513742.0331,10265.96536,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17819.79607
196,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14526.50024
197,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14526.50024
198,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2075.911512
199,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2075.911512
200,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,412,1949,2740,6,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2827.125786
201,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,412,1949,2740,6,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2827.125786
202,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,413,1993,6945,6,-0.013754514,811,2,20,10,56,28,895.594593,447.7972965,8955.94593,4477.972965,2,1,4243.083764
203,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,413,1993,6945,6,-0.013754514,811,2,20,10,56,28,895.594593,447.7972965,8955.94593,4477.972965,2,1,4243.083764
204,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,613,1953,4846,2,0.516157712,1132,10,13,1.3,16,1.6,1750.716532,175.0716532,2296.952034,229.6952034,10,1,18419.00284
205,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,613,1953,4846,2,0.516157712,1132,10,13,1.3,16,1.6,1750.716532,175.0716532,2296.952034,229.6952034,10,1,18419.00284
206,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,613,1953,4846,2,0.516157712,1132,3,3,1,0,0,81.80042487,27.26680829,81.80042487,27.26680829,0,0,11426.35004
207,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,613,1953,4846,2,0.516157712,1132,3,3,1,0,0,81.80042487,27.26680829,81.80042487,27.26680829,0,0,11426.35004
208,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,621,1968,547,0,0,0,3,3,1,0,0,2259.281584,753.0938613,2259.281584,753.0938613,0,0,14816.6606
209,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,3,3,1,0,0,2259.281584,753.0938613,2259.281584,753.0938613,0,0,14816.6606
210,15,360.8723816,263037.3183,3999,0.454634315,426774.0892,8552.417838,624,1962,1985,9,-0.237948898,667,0,0,0,0,0,0,0,0,0,0,0,1761.082223
211,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,624,1962,1985,9,-0.237948898,667,0,0,0,0,0,0,0,0,0,0,0,1761.082223
212,13,1813.337826,1322158.244,9171,0.444457212,888716.3907,17391.4004,621,1968,547,0,0,0,10,17,1.7,0,0,20834.10014,2083.410014,20834.10014,2083.410014,0,0,31006.92329
213,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,10,17,1.7,0,0,20834.10014,2083.410014,20834.10014,2083.410014,0,0,31006.92329
214,29,438.9099374,319814.9638,5004,0.400624054,508906.4141,10107.75363,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1655.7572,1655.7572,1655.7572,1655.7572,0,0,21434.94697
215,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1655.7572,1655.7572,1655.7572,1655.7572,0,0,21434.94697
216,29,438.9099374,319814.9638,5004,0.400624054,508906.4141,10107.75363,421,1999,5767,1,0.745755984,1231,10,13,1.3,10,1,1806.912667,180.6912667,2307.808043,230.7808043,10,1,7203.781037
217,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,421,1999,5767,1,0.745755984,1231,10,13,1.3,10,1,1806.912667,180.6912667,2307.808043,230.7808043,10,1,7203.781037
218,29,438.9099374,319814.9638,5004,0.400624054,508906.4141,10107.75363,411,1993,3590,2,0.195854822,955,4,8,2,0,0,3072.506032,768.1265079,3072.506032,768.1265079,0,0,16932.24376
219,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,4,8,2,0,0,3072.506032,768.1265079,3072.506032,768.1265079,0,0,16932.24376
220,29,438.9099374,319814.9638,5004,0.400624054,508906.4141,10107.75363,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,9198.945496
221,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,9198.945496
222,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527.250432
223,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527.250432
224,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,35.97887365
225,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,35.97887365
226,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,16597.5598
227,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,16597.5598
228,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19157.90595
229,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19157.90595
230,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,0.202938001
231,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,0.202938001
232,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,34.73425018
233,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,34.73425018
234,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,642,1998,4819,1,0.405114712,1072,2,3,1.5,0,0,2329.977466,1164.988733,2329.977466,1164.988733,0,0,33226.7349
235,8,345.1253328,251417.6042,2482,0.716145054,275805.0166,5517.002368,642,1998,4819,1,0.405114712,1072,2,3,1.5,0,0,2329.977466,1164.988733,2329.977466,1164.988733,0,0,33226.7349
236,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,33625.79529
237,8,345.1253328,251417.6042,2482,0.716145054,275805.0166,5517.002368,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,33625.79529
238,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.818756
239,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.818756
240,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,1718.057551
241,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,1718.057551
242,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20766.40961
243,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20766.40961
244,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22889.82076
245,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22889.82076
246,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326.20552
247,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326.20552
248,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8458.59105
249,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8458.59105
250,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31114.68093
251,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31114.68093
252,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15813.74632
253,48,1321.004008,961710.0896,4233,0.821256367,452501.1316,9058.91921,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15813.74632
254,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9171759
255,52,1063.351767,773850.9732,6495,0.480125136,643807.2027,12710.17953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9171759
256,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.8507181
257,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.8507181
258,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,614,1999,2219,8,-0.350669127,593,26,26,1,26,1,2111.994895,81.23057287,2111.994895,81.23057287,25,0.961538462,10520.65422
259,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,614,1999,2219,8,-0.350669127,593,26,26,1,26,1,2111.994895,81.23057287,2111.994895,81.23057287,25,0.961538462,10520.65422
260,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9896.98728
261,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9896.98728
262,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,51448.80632
263,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,51448.80632
264,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,50713.50503
265,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,50713.50503
266,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,614,1999,2219,8,-0.350669127,593,24,26,1.083333333,24,1,1832.796602,76.3665251,2054.472915,85.60303814,24,1,20123.68086
267,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,614,1999,2219,8,-0.350669127,593,24,26,1.083333333,24,1,1832.796602,76.3665251,2054.472915,85.60303814,24,1,20123.68086
268,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,22352.51477
269,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,22352.51477
270,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40731.56696
271,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40731.56696
272,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,63733.66535
273,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,63733.66535
274,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,20877.87297
275,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,20877.87297
276,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,8259.715615
277,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,8259.715615
278,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,50142.85508
279,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,50142.85508
280,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,61021.46257
281,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,61021.46257
282,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2406.967691
283,24,1069.494517,779472.4502,5004,0.625443403,514302.1683,10383.6331,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2406.967691
284,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,24375.56733
285,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,24375.56733
286,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,2,2,1,2,1,760.192209,380.0961045,760.192209,380.0961045,2,1,98091.40425
287,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,2,2,1,2,1,760.192209,380.0961045,760.192209,380.0961045,2,1,98091.40425
288,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,15748.69801
289,24,1069.494517,779472.4502,5004,0.625443403,514302.1683,10383.6331,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,15748.69801
290,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31901.70089
291,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31901.70089
292,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,12807.95597
293,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,12807.95597
294,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,613,1953,4846,2,0.516157712,1132,10,14,1.4,19,1.9,1805.43755,180.543755,2533.813121,253.3813121,10,1,31177.01726
295,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,613,1953,4846,2,0.516157712,1132,10,14,1.4,19,1.9,1805.43755,180.543755,2533.813121,253.3813121,10,1,31177.01726
296,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16012.5029
297,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16012.5029
298,24,1069.494517,779472.4502,5004,0.625443403,514302.1683,10383.6331,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,23771.19377
299,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,23771.19377
300,24,1069.494517,779472.4502,5004,0.625443403,514302.1683,10383.6331,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10030.07324
301,27,1082.971687,789147.0621,5258,0.598912424,543545.9709,10895.65837,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10030.07324
