FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
133,25,18.55974461,13524.78751,798,0.516615302,47445.79071,1897.151637,624,1962,1985,9,-0.237948898,667,24,97,4.041666667,192,8,14355.50788,598.1461619,28769.8166,1198.742359,13,0.541666667,47445.79071
134,58,16.33091324,11897.51956,493,0.784307244,32263.77756,1294.689657,633,1953,2340,9,-0.185602092,705,13,43,3.307692308,141,10.84615385,2966.684223,228.2064787,11879.5884,913.8144922,13,1,14754.5003
135,58,16.33091324,11897.51956,493,0.784307244,32263.77756,1294.689657,634,1969,222,3,0,0,10,15,1.5,0,0,7784.6398,778.46398,7784.6398,778.46398,0,0,17509.27726
136,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,224,1970,2148,5,-0.469161445,526,0,0,0,0,0,0,0,0,0,0,0,865.0672529
137,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,226,1970,1409,7,-0.548627515,497,1,1,1,1,1,305.269535,305.269535,305.269535,305.269535,1,1,855.2361744
138,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,234,1998,3015,2,0.396156874,1066,162,280,1.728395062,153,0.944444444,23044.37807,142.2492473,35348.58848,218.2011635,153,0.944444444,121651.314
139,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,2153.09104
140,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420.190062
141,1,13436.67062,9778858.848,14882,0.744882413,751862.5297,30075.51814,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,17.23739972
142,1,13436.67062,9778858.848,14882,0.744882413,751862.5297,30075.51814,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,135662.7188
143,35,83.58181361,60872.39166,1676,0.521844488,90300.89015,3613.625981,111,1957,2339,9,-0.934080774,315,62,122,1.967741935,170,2.741935484,8493.615601,136.9938,17344.88978,279.7562868,41,0.661290323,52300.50306
144,35,83.58181361,60872.39166,1676,0.521844488,90300.89015,3613.625981,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,2529.990075
145,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2135.971296
146,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2135.971296
147,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,644,2002,1301,2,1.612326804,1514,1,2,2,4,4,386.272897,386.272897,386.272897,386.272897,0,0,5848.169628
148,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,644,2002,1301,2,1.612326804,1514,1,2,2,4,4,386.272897,386.272897,386.272897,386.272897,0,0,5848.169628
149,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20924.07784
150,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20924.07784
151,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27764.59529
152,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27764.59529
153,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33954.23413
154,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33954.23413
155,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,19773.80443
156,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,19773.80443
157,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46118691
158,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46118691
159,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14177.4219
160,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14177.4219
161,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,37191.0079
162,5,324.6979532,236435.898,3934,0.438154508,203333.2082,8135.126815,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,37191.0079
163,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,1,5,5,7,7,71.03970833,71.03970833,355.1985416,355.1985416,1,1,4474.314527
164,5,324.6979532,236435.898,3934,0.438154508,203333.2082,8135.126815,645,2002,14133,3,0.727673958,1226,1,5,5,7,7,71.03970833,71.03970833,355.1985416,355.1985416,1,1,4474.314527
165,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,173.8495785
166,1,13436.67062,9778858.848,14882,0.744882413,751862.5297,30075.51814,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,173.8495785
167,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,102202.6247
168,1,13436.67062,9778858.848,14882,0.744882413,751862.5297,30075.51814,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,102202.6247
169,12,5928.983651,4321894.765,11538,0.638721436,579557.3719,23124.11672,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32619.28039
170,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32619.28039
171,12,5928.983651,4321894.765,11538,0.638721436,579557.3719,23124.11672,621,1968,547,0,0,0,1,1,1,0,0,3.5538505,3.5538505,3.5538505,3.5538505,0,0,24610.31098
172,13,1813.337826,1322158.244,9171,0.444457212,457245.6273,18152.42683,621,1968,547,0,0,0,1,1,1,0,0,3.5538505,3.5538505,3.5538505,3.5538505,0,0,24610.31098
173,12,5928.983651,4321894.765,11538,0.638721436,579557.3719,23124.11672,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787.940317
174,10,1236.853464,901318.5701,4897,0.687248796,250710.7026,10044.38922,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787.940317
175,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19285.936
176,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19285.936
177,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10051.40434
178,10,1236.853464,901318.5701,4897,0.687248796,250710.7026,10044.38922,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10051.40434
179,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.0535203
180,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.0535203
181,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,631.5843538
182,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,631.5843538
183,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,412,1949,2740,6,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,116.2852321
184,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,412,1949,2740,6,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,116.2852321
185,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,413,1993,6945,6,-0.013754514,811,0,0,0,0,0,0,0,0,0,0,0,214.180843
186,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,413,1993,6945,6,-0.013754514,811,0,0,0,0,0,0,0,0,0,0,0,214.180843
187,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,9688.84954
188,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,9688.84954
189,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,5354.741543
190,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,5354.741543
191,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,621,1968,547,0,0,0,1,1,1,0,0,1100.054367,1100.054367,1100.054367,1100.054367,0,0,5864.92375
192,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,1,1,1,0,0,1100.054367,1100.054367,1100.054367,1100.054367,0,0,5864.92375
193,15,360.8723816,263037.3183,3999,0.454634315,206698.7999,8259.943823,624,1962,1985,9,-0.237948898,667,0,0,0,0,0,0,0,0,0,0,0,27.62953762
194,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,624,1962,1985,9,-0.237948898,667,0,0,0,0,0,0,0,0,0,0,0,27.62953762
195,13,1813.337826,1322158.244,9171,0.444457212,457245.6273,18152.42683,621,1968,547,0,0,0,2,3,1.5,0,0,2194.732476,1097.366238,2194.732476,1097.366238,0,0,7073.004443
196,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,2,3,1.5,0,0,2194.732476,1097.366238,2194.732476,1097.366238,0,0,7073.004443
197,29,438.9099374,319814.9638,5004,0.400624054,253834.1025,10137.63197,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16599.95371
198,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16599.95371
199,29,438.9099374,319814.9638,5004,0.400624054,253834.1025,10137.63197,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,1307.92626
200,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,1307.92626
201,29,438.9099374,319814.9638,5004,0.400624054,253834.1025,10137.63197,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1553.296862
202,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1553.296862
203,29,438.9099374,319814.9638,5004,0.400624054,253834.1025,10137.63197,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,1193.076652
204,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,1193.076652
205,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202.534142
206,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202.534142
207,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,77.37778052
208,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,77.37778052
209,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,14068.04126
210,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,14068.04126
211,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12769.29826
212,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12769.29826
213,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,5.942042385
214,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,5.942042385
215,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,18159.34373
216,8,345.1253328,251417.6042,2482,0.716145054,130974.1925,5239.90948,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,18159.34373
217,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,21405.35065
218,8,345.1253328,251417.6042,2482,0.716145054,130974.1925,5239.90948,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,21405.35065
219,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,31.36851894
220,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,31.36851894
221,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6513.512225
222,51,6121.127387,4454563.629,14033,0.533159301,682650.4453,27418.74918,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6513.512225
223,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952.466506
224,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952.466506
225,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.101436
226,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.101436
227,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,589.6824861
228,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,589.6824861
229,51,6121.127387,4454563.629,14033,0.533159301,682650.4453,27418.74918,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993.041683
230,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993.041683
231,51,6121.127387,4454563.629,14033,0.533159301,682650.4453,27418.74918,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701.632962
232,48,1321.004008,961710.0896,4233,0.821256367,218778.2455,8757.683119,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701.632962
233,51,6121.127387,4454563.629,14033,0.533159301,682650.4453,27418.74918,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.4546581
234,52,1063.351767,773850.9732,6495,0.480125136,325227.9586,13000.91471,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.4546581
235,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,614,1999,2219,8,-0.350669127,593,8,8,1,8,1,612.5651455,76.57064319,612.5651455,76.57064319,8,1,2860.379292
236,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,614,1999,2219,8,-0.350669127,593,8,8,1,8,1,612.5651455,76.57064319,612.5651455,76.57064319,8,1,2860.379292
237,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5008.709277
238,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5008.709277
239,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11064.79628
240,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11064.79628
241,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,22181.41743
242,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,22181.41743
243,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,614,1999,2219,8,-0.350669127,593,8,8,1,8,1,519.723939,64.96549238,519.723939,64.96549238,8,1,5049.690249
244,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,614,1999,2219,8,-0.350669127,593,8,8,1,8,1,519.723939,64.96549238,519.723939,64.96549238,8,1,5049.690249
245,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11041.14833
246,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11041.14833
247,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9529.938738
248,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9529.938738
249,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,20957.96712
250,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,20957.96712
251,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6278.658652
252,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6278.658652
253,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,1263.580041
254,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,1263.580041
255,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6876.522208
256,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6876.522208
257,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26914.40426
258,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26914.40426
259,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7186.703863
260,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7186.703863
261,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14179.59885
262,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14179.59885
263,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3814.410515
264,24,1069.494517,779472.4502,5004,0.625443403,252617.4039,10091.63627,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3814.410515
265,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,8000.217594
266,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,8000.217594
267,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2570.147896
268,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2570.147896
269,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,22370.04065
270,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,22370.04065
271,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11016.51084
272,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11016.51084
273,24,1069.494517,779472.4502,5004,0.625443403,252617.4039,10091.63627,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6487.999705
274,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6487.999705
275,24,1069.494517,779472.4502,5004,0.625443403,252617.4039,10091.63627,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2520.909764
276,27,1082.971687,789147.0621,5258,0.598912424,266540.6916,10698.69852,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2520.909764
277,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803.003387
278,49,1616.925736,1177318.118,5368,0.716538184,273868.5951,10961.69717,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803.003387
279,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606.60389
280,48,1321.004008,961710.0896,4233,0.821256367,218778.2455,8757.683119,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606.60389
281,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461.90076
282,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461.90076
283,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592.665073
284,45,2852.728358,2077143.487,8556,0.597127957,429527.118,17109.76914,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592.665073
285,47,2256.925452,1642994.637,9482,0.47920689,463401.3964,18510.75953,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7739.865628
286,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7739.865628
287,27,1082.971687,789147.0621,5258,0.598912424,266540.6916,10698.69852,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4219.086512
288,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4219.086512
289,27,1082.971687,789147.0621,5258,0.598912424,266540.6916,10698.69852,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5360.917089
290,26,227.3945669,165709.5092,2439,0.591652695,127499.0461,5102.399859,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5360.917089
291,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1942.929043,1942.929043,1942.929043,1942.929043,0,0,6845.06122
292,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1942.929043,1942.929043,1942.929043,1942.929043,0,0,6845.06122
293,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2504.740112
294,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2504.740112
295,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5679.761148
296,36,398.9010593,290613.7486,2677,0.713862616,139886.5549,5600.40966,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5679.761148
297,28,2163.767761,1576533.235,7559,0.588833015,379295.1052,15222.70831,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6840.432152
